0.61571,2,2,4,4,4,4,4,5,0.019481,0.0042735,0.0031546,0.025189,0.029536,0.043876,0.17199,0.026779,0.0064476,0.1409,-1.6486e-06,3.0175e-05,1.2831e-06
0.86233,1,1,2,4,4,4,4,3,0,0.35458,0.032544,0.11374,0.0062762,0.15952,0.16438,0.13442,0.30787,0.30369,0.0010201,-0.0015026,-0.0012678
0.59419,0,4,4,4,3,4,4,4,0.045872,0.024845,0.040541,0.041812,0.036254,0.080247,0.12353,0.023036,0.03044,0.13576,2.9818e-05,0.0001448,-3.7693e-05
0.68386,0,1,3,4,4,5,2,2,0,0.079681,0.026866,0.19321,0.30278,0.18728,0.73232,0.15099,0.11066,0.17403,0.00051172,0.0043426,0.00158
0.85755,2,3,3,2,2,4,4,3,0.29861,0.16114,0.44138,0.65552,0.079511,0.050179,0.096154,0.20411,0.01717,0.35945,2.9059e-05,-0.0048007,0.00010578
0.57604,0,1,2,5,4,3,4,3,0,0.57767,0.02952,0.11337,0.098462,0.17993,0.29391,0.063827,0.044771,0.15778,-1.143e-06,-4.9848e-05,-2.6956e-05
0.7068,0,2,3,3,3,3,3,2,0.37576,0.050633,0.034921,0.011019,0.16388,0.22826,0.73063,0.20647,0.050115,0.28223,0.00014051,0.0030682,3.9829e-05
2.2832,2,2,2,2,2,2,2,2,0.040404,0.048232,0.017361,0,0.004,0.016667,0.0125,5.1845,0.010234,4.1363,-5.4009e-07,-0.0010892,-5.4158e-06
1.9654,1,2,2,2,2,2,2,2,0.58861,0.64804,0.47712,0.34228,0.14483,0.088435,0.42361,3.3483,1.7368,3.5428,-0.1234,-0.38467,0.026056
0.73329,2,2,3,3,3,2,2,3,0.10884,0.027397,0.22742,0.23656,0.35808,0.29159,0.026101,0.090117,0.00051329,0.29955,0.00014729,-0.0022626,1.3629e-05
0.75518,0,0,0,3,3,4,4,5,0,0,0.0069204,0.013441,0.0023148,0,0.012987,0.027689,5.8971e-05,0.22189,-8.2637e-07,0.00018308,4.8707e-07
1.3287,2,2,2,2,2,2,2,4,0.04386,0.006192,0.0065646,0.011468,0.080729,0.030471,0.002849,1.583,0.00028355,1.4585,4.691e-09,-1.0577e-05,1.286e-09
0.68597,0,2,3,3,3,3,3,1,0,0.21028,0.049669,0.068421,0.13043,0.066282,0,0.18066,0.04822,0.1921,9.1558e-05,0.0017251,0.00037968
0.70778,1,2,3,6,5,4,2,1,0.23077,0.093617,0.14019,0.0062305,0.14243,0.5,0,0.20428,0.097863,0.28758,0.00022593,0.0036415,0.00067292
0.63968,2,2,2,3,4,3,3,2,0.24576,0.13295,0.088106,0.25939,0.047619,0.33891,0.45161,0.13254,0.19487,0.27235,-0.00083409,-0.0034228,0.00090193
0.64155,1,2,3,3,3,3,3,3,0.27368,0.18182,0.17617,0.17012,0.15942,0.2007,0.016667,0.03135,0.014989,0.21146,1.6778e-05,-0.0036162,0.00017309
0.56423,1,3,3,3,3,3,2,2,0.2551,0.15541,0.13918,0.10256,0.13617,0.29268,0.19048,0.06731,0.049493,0.19958,-0.00034532,-0.0048543,0.00010997
2.3495,2,2,2,2,2,2,2,2,0.69841,0.60417,0.57143,0.59574,0.61224,0.58696,0.58696,5.3697,0.20345,5.4696,-0.0011766,-0.047917,-0.0014547
0.71008,2,4,4,4,4,4,4,4,0.016854,0,0.010811,0.0026882,0.0031546,0.0097403,0.013889,0.11574,1.8119e-05,0.036161,-3.8984e-10,-6.5609e-06,1.7567e-10
0.77596,2,3,3,4,2,2,3,3,0.082803,0.034335,0.075235,0.23544,0.16702,0.14674,0.17528,0.26265,0.12026,0.39711,-7.9491e-05,-0.0047899,0.0010108
1.146,2,2,2,2,2,2,2,6,0.5035,0.47005,0.43448,0.4349,0.42725,0.4152,0.038288,0.19469,0.021596,0.7743,-0.00112,0.0036262,-0.00047121
0.57043,0,0,1,1,3,4,3,3,0,0,0,0.17966,0.045593,0.12883,0.35962,0.059448,0.0037482,0.069473,4.704e-06,0.00029528,8.4249e-06
1.1844,2,2,2,3,2,2,3,4,0.0053191,0.065517,0.084399,0.081776,0.042735,0.12346,0.030581,1.2562,0.049898,1.1012,0.0020063,0.047686,-4.2507e-05
0.90014,3,3,3,2,2,2,2,2,0.34343,0.13245,0.82266,0.70683,0.53526,0.41486,0.080597,0.23375,0.054181,0.46237,-0.00024695,-0.0060305,3.5139e-05
1.0132,0,0,2,2,3,3,4,3,0,0.18049,0.042857,0.16199,0.11913,0.053232,0.079365,0.34201,0.069681,0.61944,-4.0964e-05,2.4002e-06,-4.3933e-05
0.5046,2,1,2,2,2,4,4,4,0,0.16901,0.125,0.08642,0.0034965,0.090032,0.076389,0.028456,0.0039045,0.089065,3.9102e-07,0.00013334,-1.6401e-06
1.2368,2,4,4,2,2,2,2,2,0.25728,0.24026,0.003937,0,0,0.035088,0.24,1.3535,0.19517,1.4463,-0.0014603,-0.026087,-0.00034918
1.2343,0,2,4,5,3,2,1,1,0.54321,0.055402,0.056911,0.044481,0.069909,0,0,0.7876,1.6223,1.2847,0.76508,0.72949,-0.65859
0.89338,0,0,1,1,3,3,4,5,0,0,0,0.0025189,0.068817,0.095915,0.11252,0.030211,0.032,0.249,0.00018092,0.0030166,-4.467e-05
0.96112,0,1,2,2,3,4,4,1,0,0,0.47011,0.012255,0.011628,0.29427,0,0.10534,0.14058,0.59738,0.0094083,-0.0068957,0.0053357
0.86813,2,3,3,3,3,3,3,1,0.023529,0.023529,0.020057,0.0046296,0.017787,0.012438,0,0.20423,0.50102,0.47266,0.0035143,0.013226,-0.00072443
0.69999,2,2,2,3,3,4,2,1,0.054264,0.05914,0.060729,0.13383,0.19217,0.14035,0,0.09518,0.31446,0.29904,0.0015563,0.0025917,-0.0017297
0.60715,0,1,5,4,3,3,3,4,0,0.19024,0.073529,0.10435,0.14975,0.26479,0.090032,0.087247,0.0051556,0.17386,3.7201e-06,0.00059517,3.4508e-06
1.2748,0,0,2,2,2,3,2,2,0,0.44771,0.26946,0.068627,0.052632,0.90637,0.50993,0.78161,1.0335,1.4485,0.18164,0.13344,0.084763
0.68863,0,0,3,3,3,3,4,3,0,0.18981,0.044369,0.1716,0.17082,0.041825,0.19531,0.063625,0.017467,0.24318,-3.423e-05,-0.0010422,-1.146e-05
1.2324,2,3,3,2,2,2,2,2,0.23153,0.25246,0.019231,0.016529,0.004329,0.030837,0.25551,1.3441,0.18453,1.4268,-0.0012166,-0.023666,0.00060432
0.69652,2,2,2,4,3,3,3,2,0.14286,0.11616,0.1083,0.025862,0.09901,0.043269,0.079208,0.3335,0.010078,0.40906,4.6842e-05,0.0012957,-3.8438e-06
0.61441,2,2,2,3,4,4,4,5,0.11377,0.047619,0.002994,0,0.011788,0.0016892,0.011132,0.032043,3.899e-05,0.11424,7.8806e-09,1.4213e-05,-1.5962e-08
0.82558,0,2,3,4,4,3,3,2,0,0.22426,0.019444,0.043197,0.17421,0.40409,0.552,0.081825,0.4194,0.55033,0.013829,0.00020022,0.0019771
0.49909,2,2,2,2,2,5,5,2,0.020548,0.0046948,0.017668,0.008427,0,0.0019802,0.013043,0.008711,7.4759e-07,0.088447,-6.2907e-11,3.669e-07,6.5746e-12
0.79219,0,0,2,2,2,2,3,3,0,0,0,0.41573,0.34268,0.018717,0.010724,0.021269,0.11721,0.28524,0.002838,0.0024403,0.00139
0.53878,0,0,1,3,4,5,4,4,0,0,0.0093458,0.011152,0.006192,0.010582,0.1825,0.0027214,0.0016284,0.07057,-2.9422e-07,-6.8079e-06,-1.0043e-07
0.62906,0,0,3,4,5,5,2,1,0,0.0040323,0.0030864,0.076712,0.010444,0.20332,0,0.039613,0.049748,0.1529,7.8708e-05,0.00096754,-1.9012e-05
0.64157,0,3,4,3,3,3,4,2,0.66875,0.13821,0.04127,0.19697,0.36198,0.10227,0.39407,0.077782,0.088251,0.23044,1.5284e-06,8.4045e-05,-1.1939e-05
1.171,1,2,2,4,3,3,1,1,0.44944,0.30534,0.054913,0.12934,0.11062,0,0,0.72152,0.81812,1.2295,0.07242,0.15681,0.0055327
0.15912,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,4.8388e-07,1.134e-06,0.0071381,-7.3274e-10,3.2877e-08,-2.3317e-11
0.64916,2,3,3,5,6,4,3,1,0.22727,0.23204,0.097458,0.007533,0.033835,0.37135,0,0.019114,0.05666,0.13387,0.00027803,0.0014727,-3.2417e-05
1.0916,3,3,5,5,3,2,2,2,0,0.018237,0.0087146,0.01847,0,0,0,0.65065,0.87875,0.33151,0.63734,0.33573,-0.010887
0.50739,2,2,2,2,5,4,4,4,0.0070922,0.004878,0.0068259,0.0026525,0.0023364,0.0020833,0.0033223,0.015966,0.0093252,0.10294,-4.1558e-08,1.1644e-05,-1.8665e-07
0.72144,2,2,2,5,3,2,2,2,0.010152,0.016949,0.020566,0.10086,0.040214,0.028653,0.0089552,0.044029,0.0043555,0.16921,2.3672e-06,0.00035748,2.2593e-06
0.67449,0,2,2,2,2,3,5,2,0,0,0.46602,0.31496,0.045752,0.013624,0.12844,0.020834,0.062435,0.20561,7.4667e-05,-0.00078913,0.00016779
0.848,1,2,2,2,2,2,2,2,0.014388,0,0.0070671,0.008427,0.033981,0.015337,0.019802,0.6284,0.00052836,0.59587,-1.3319e-08,-6.0263e-05,7.7968e-10
0.52684,3,3,3,3,4,4,4,4,0.027397,0,0.0068027,0.0080214,0,0.028674,0.0073801,0.060483,8.6325e-05,0.1288,-1.5853e-08,-1.8756e-05,-8.0851e-09
0.68559,1,4,4,4,4,4,4,3,0.21898,0.11848,0.071685,0.05042,0.053333,0.046263,0.0075758,0.0873,0.002485,0.24579,-2.508e-06,0.00039157,2.0369e-07
0.57147,1,2,2,2,4,4,4,2,0,0.020548,0.031579,0.017241,0.01,0.033333,0.016484,0.16916,9.3472e-05,0.24133,1.0305e-08,4.2216e-05,-1.9431e-10
0.74664,2,4,4,4,4,4,4,4,0.017544,0.045455,0.011429,0.006865,0.0056285,0.013115,0.027397,0.088253,0.0067917,0.23401,-2.0291e-06,0.00034129,-4.9332e-06
0.63718,1,1,2,4,5,5,4,2,0,0.29187,0.084871,0.2052,0.17618,0.063218,0.46395,0.037911,0.036979,0.10086,0.00030725,0.0020162,6.2323e-05
0.919,0,0,0,0,3,5,4,4,0,0,0,0.21925,0.16481,0.0057143,0.0043103,0.0018299,0.0021152,0.23624,2.9361e-06,7.193e-05,-1.0638e-06
0.82391,2,2,2,3,4,5,4,3,0.29655,0.053571,0.057627,0.04065,0.041475,0.15208,0.14327,0.13439,0.081699,0.26579,-0.00019115,0.006405,-0.0007137
0.64632,0,1,4,5,6,6,4,3,0,0.099138,0.036184,0.028424,0.029197,0.16058,0.14451,0.097825,0.0050437,0.14841,1.6001e-07,0.00014557,6.1024e-06
0.95013,1,2,2,2,2,3,4,4,0.47101,0.24645,0.27203,0.45985,0.36275,0.11481,0.027237,0.61274,0.084953,0.52182,0.00024815,-0.0072506,0.00054371
0.94082,1,2,2,2,2,2,3,4,0.52113,0.23744,0.1661,0.13661,0.085973,0.1129,0.04534,0.62432,0.08006,0.38464,7.003e-05,-0.0075361,0.00029396
0.69032,0,0,2,3,3,3,4,3,0,0.23474,0.057432,0.18182,0.14336,0.032847,0.1581,0.063514,0.017392,0.20901,-5.0975e-06,-2.8762e-05,2.4854e-05
0.73669,2,2,2,2,2,1,1,1,0.012987,0.044776,0,0.015152,0,0,0,0.51021,0.091598,0.60766,0.0069512,0.05766,-5.5186e-05
0.65408,3,2,4,4,4,5,4,3,0.056995,0.072727,0.0077121,0.010616,0.04475,0.047703,0.064267,0.029835,0.0045234,0.20105,-1.2584e-05,0.00037272,-9.2467e-06
0.80936,2,2,3,3,3,3,3,2,0.12222,0.051471,0.037634,0.022173,0.13924,0.3486,0.63271,0.12422,0.4598,0.51646,0.0025035,-0.0058608,0.0019251
1.0553,0,0,2,4,4,4,4,4,0,0.26633,0.27778,0.12226,0.027848,0.011236,0.015355,0.0057624,0.89277,0.2389,-0.028876,0.0074082,-0.0047482
0.74568,2,4,4,4,4,4,4,4,0.0076923,0.009901,0.0075188,0.0059347,0.019608,0.0084567,0.0089485,0.15008,1.2393e-05,0.31094,-4.755e-10,1.7634e-05,1.6837e-09
0.66701,1,2,2,2,2,4,4,6,0.028846,0,0.0049261,0.003876,0.022801,0.0027473,0.0096618,0.075755,3.3821e-05,0.15805,-1.9027e-09,-4.4909e-06,-1.399e-09
0.62412,2,4,4,4,5,5,4,1,0.078788,0.06383,0.039877,0.026786,0.042216,0.14658,0,0.10428,0.046117,0.26251,-1.1403e-05,0.00084472,1.9671e-05
0.60726,2,3,2,2,2,3,3,1,0.4381,0.19737,0.30769,0.47644,0.16592,0.29648,0,0.1774,0.03886,0.29511,-5.7528e-05,-0.0016555,-4.6826e-05
1.1864,2,2,2,2,2,2,2,3,0.014085,0.066667,0.0073529,0.022901,0.03125,0,0.15323,1.3312,0.0060389,1.3677,2.8684e-06,0.00088804,-2.7549e-06
0.81514,2,2,2,2,2,4,4,4,0.057971,0.044643,0.031034,0.013812,0.013544,0.0040161,0.022184,0.21303,0.0010033,0.32735,-1.5593e-08,2.767e-05,1.6768e-08
0.83222,2,2,4,4,4,3,2,2,0.23656,0.23103,0.25926,0.12371,0.12475,0.045872,0.071429,0.050105,0.051037,0.31101,0.00096709,0.0023751,0.00027255
0.81933,2,2,2,2,2,2,4,2,0,0.32627,0.25588,0.16584,0.020576,0.025404,0.17422,0.21503,0.19565,0.49773,-0.00080583,-0.00098315,0.0004063
0.58641,0,0,3,4,3,3,5,4,0,0.093458,0.060284,0.24269,0.17788,0.10714,0.079755,0.059092,0.022339,0.16917,-1.1638e-06,-2.8253e-06,4.9184e-06
0.56727,1,2,3,4,4,4,4,3,0.25893,0.20958,0.057522,0.01773,0.094675,0.075949,0,0.0020784,0.010974,0.10155,6.636e-05,3.3683e-05,-3.4702e-05
0.94702,2,2,2,2,2,3,3,3,0.061224,0.12315,0.083871,0.11486,0.11486,0.15,0.0070922,0.79847,0.0087796,0.81052,-2.8125e-06,-0.00073355,4.6708e-07
0.75052,1,2,2,2,2,2,2,3,0.020619,0,0.0625,0.0070423,0.022556,0.069767,0.079365,0.47935,0.0026213,0.51853,-6.9208e-08,-5.0543e-05,-1.6514e-08
0.73005,0,3,4,5,5,7,5,3,0.18957,0.089404,0.028369,0.064453,0.011041,0.033058,0.05144,0.026888,0.0033601,0.096858,-4.912e-07,-0.0001328,1.4133e-06
0.71242,2,2,3,3,4,4,4,4,0.073171,0.060484,0.032934,0.21244,0.15916,0.025397,0.25413,0.12809,0.0032173,0.040354,-2.096e-06,-0.00011878,2.8148e-06
0.73638,2,2,2,3,4,5,3,3,0.13514,0.099548,0.075949,0.058673,0.064897,0.11881,0.1,0.077171,0.0059244,0.075005,1.0502e-06,0.00026713,8.8045e-06
0.80706,3,2,3,2,2,2,2,3,0.12698,0.08377,0.63889,0.54098,0.62903,0.52905,0.19888,0.11172,0.066502,0.13293,-0.00048221,-0.0011791,-0.0027017
0.76233,2,2,3,3,3,3,3,2,0.18675,0.11508,0.026866,0.033419,0.15854,0.02807,0.10732,0.17006,0.28526,0.30983,-0.00071089,-0.0025471,0.00013288
0.834,3,2,2,2,2,5,4,3,0.18182,0.10738,0.066667,0.060976,0.030508,0.014706,0.12958,0.17326,0.0086244,0.3729,-6.6982e-10,3.4112e-06,1.0487e-08
